Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Client count,Client count label,Communication round,Round id,Mean accuracy,Std accuracy,Seed count,Result source
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,17,16,85.5392156862745,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,18,17,85.29411764705883,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,19,18,85.7843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,20,19,85.29411764705883,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,21,20,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,22,21,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,23,22,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,24,23,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,25,24,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,26,25,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,27,26,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,28,27,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,29,28,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,30,29,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,31,30,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,32,31,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,33,32,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,34,33,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,35,34,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,36,35,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,37,36,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,38,37,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,39,38,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,40,39,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,41,40,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,42,41,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,43,42,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,44,43,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,45,44,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,46,45,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,47,46,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,48,47,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,49,48,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,50,49,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,51,50,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,52,51,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,53,52,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,54,53,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,55,54,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,56,55,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,57,56,85.29411764705883,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,58,57,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,59,58,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,60,59,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,61,60,84.80392156862744,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,62,61,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,63,62,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,64,63,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,65,64,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,66,65,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,67,66,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,68,67,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,69,68,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,70,69,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,71,70,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,72,71,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,73,72,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,74,73,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,75,74,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,76,75,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,77,76,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,78,77,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,79,78,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,80,79,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,81,80,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,82,81,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,83,82,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,84,83,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,85,84,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,86,85,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,87,86,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,88,87,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,89,88,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,90,89,82.59803921568627,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,91,90,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,92,91,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,93,92,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,94,93,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,95,94,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,96,95,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,97,96,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,98,97,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,99,98,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,100,99,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,101,100,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,102,101,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,103,102,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,104,103,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,105,104,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,106,105,84.55882352941177,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,107,106,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,108,107,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,109,108,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,110,109,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,111,110,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,112,111,82.59803921568627,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,113,112,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,114,113,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,115,114,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,116,115,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,117,116,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,118,117,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,119,118,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,120,119,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,121,120,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,122,121,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,123,122,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,124,123,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,125,124,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,126,125,83.57843137254902,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,127,126,84.06862745098039,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,128,127,84.31372549019608,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,129,128,83.82352941176471,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,130,129,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,131,130,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,132,131,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,133,132,81.86274509803921,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,134,133,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,135,134,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,136,135,83.33333333333334,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,137,136,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,138,137,82.59803921568627,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,139,138,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,140,139,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,141,140,82.59803921568627,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,142,141,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,143,142,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,144,143,82.84313725490196,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,145,144,83.08823529411765,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,146,145,82.59803921568627,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,147,146,82.1078431372549,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,148,147,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,149,148,82.35294117647058,0.0,1,round_config.json
ffa,Nonlinear FFA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,3,3,150,149,82.35294117647058,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,1,0,76.9607843137255,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,2,1,79.16666666666666,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,3,2,81.61764705882352,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,4,3,82.35294117647058,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,5,4,83.33333333333334,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,6,5,83.82352941176471,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,7,6,84.31372549019608,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,8,7,83.82352941176471,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,9,8,84.06862745098039,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,10,9,84.31372549019608,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,11,10,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,12,11,84.06862745098039,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,13,12,84.06862745098039,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,14,13,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,15,14,84.80392156862744,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,16,15,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,17,16,84.06862745098039,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,18,17,84.06862745098039,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,19,18,84.31372549019608,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,20,19,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,21,20,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,22,21,84.80392156862744,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,23,22,84.80392156862744,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,24,23,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,25,24,84.31372549019608,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,26,25,84.31372549019608,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,27,26,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,28,27,83.82352941176471,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,29,28,84.55882352941177,0.0,1,round_config.json
flora,Linear FLoRA,mrpc_stratified,MRPC stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,10,10,30,29,84.06862745098039,0.0,1,round_config.json
